PERSONID,PRDTIND1,PRDTOCC1,PRTAGE,PEMARITL,PESEX,PEEDUCA,PTDTRACE,PRFTLF,GTCBSA,PEHRUSL1,PEHRUSLT
28147,38,17,30,6,1,43,2,1,47900,40,40
28148,36,1,36,1,1,44,1,1,47900,50,50
28149,40,8,36,1,2,43,1,1,47900,40,40
28152,36,17,33,1,2,43,1,1,47900,40,40
28153,36,1,36,1,1,43,1,1,47900,40,40
28155,22,16,24,2,2,43,2,1,47900,40,40
28160,46,12,34,6,2,43,2,1,47900,40,40
28161,40,8,26,6,2,46,2,1,47900,-4,-4
28168,22,16,41,6,1,39,2,1,47900,-4,-4
28171,51,5,26,6,1,44,1,1,47900,40,40
28172,40,8,26,6,1,44,1,1,47900,40,40
28173,34,20,39,1,1,39,2,1,47900,40,40
28177,50,15,69,4,2,39,2,2,47900,8,8
28178,38,14,74,1,2,39,2,2,47900,8,8
28179,50,15,80,3,2,39,2,2,47900,16,16
28184,43,1,24,1,1,43,1,1,47900,42,42
28185,40,8,25,1,2,43,1,1,47900,40,40
28186,49,17,31,1,2,44,1,1,47900,40,40
28187,36,2,31,1,1,44,1,1,47900,50,50
28188,4,4,33,5,1,44,2,1,47900,40,40
28191,43,15,28,1,2,39,1,1,47900,40,40
28192,4,19,26,1,1,39,1,2,47900,-4,-4
28195,43,15,32,1,2,37,1,1,47900,40,40
28199,4,19,35,1,1,39,1,1,47900,-4,-4
28200,49,1,50,4,2,46,1,1,47900,40,40
28201,51,7,30,6,2,45,4,1,47900,45,45
28202,36,9,23,6,2,43,1,1,47900,40,40
28211,36,2,47,6,2,43,1,1,47900,55,55
28216,44,1,70,1,2,44,1,1,47900,50,50
28221,36,3,39,4,1,43,2,1,47900,40,40
28229,36,1,35,6,2,43,1,1,47900,45,45
28230,36,1,30,1,2,44,1,1,47900,40,40
28231,38,16,35,1,1,43,1,1,47900,40,40
28235,46,13,17,6,1,37,2,2,47900,20,20
28237,4,16,30,1,1,43,1,1,47900,50,50
28238,36,2,29,1,2,43,1,1,47900,45,45
28240,51,1,36,1,1,43,1,1,47900,50,50
28241,45,1,36,1,2,43,1,1,47900,50,50
28244,15,21,53,6,1,43,1,1,47900,50,50
28245,13,9,35,6,1,43,1,1,47900,40,40
28247,51,9,31,6,1,43,1,1,47900,40,40
28250,44,9,75,1,1,43,1,2,47900,30,30
28252,36,1,39,1,1,43,1,1,47900,50,50
28253,42,1,40,1,2,43,1,1,47900,50,50
28257,44,1,54,6,1,43,1,1,47900,40,40
28258,36,10,77,4,1,45,1,2,47900,-4,-4
28260,36,7,34,1,1,44,1,1,47900,40,40
28261,36,2,34,1,2,44,8,1,47900,40,40
28265,23,13,52,6,2,40,2,1,47900,40,40
28267,51,12,40,4,1,43,1,1,47900,45,45
28269,25,17,23,6,2,43,4,1,47900,50,50
28274,38,9,68,1,2,43,1,2,47900,-4,-4
28276,36,4,27,6,2,43,1,1,47900,40,40
28277,51,3,48,4,2,45,2,1,47900,40,40
28283,45,17,32,1,2,42,2,1,47900,40,40
28284,4,1,32,1,1,42,2,1,47900,40,40
28285,32,7,59,1,1,45,1,1,47900,50,50
28286,49,6,51,1,2,43,1,1,47900,50,50
28290,19,10,73,1,1,45,1,1,47900,50,50
28301,34,16,35,1,1,44,1,1,47900,40,40
28302,51,1,35,1,2,44,1,1,47900,40,40
28303,49,15,67,1,1,46,1,1,47900,40,40
28305,43,1,42,1,2,44,7,1,47900,40,40
28306,4,16,46,1,1,44,2,1,47900,40,40
28310,41,10,40,4,2,45,2,1,47900,50,50
28313,36,7,43,1,2,43,1,1,47900,55,55
28314,36,16,44,1,1,46,1,1,47900,50,50
28317,4,19,41,1,1,39,1,1,47900,35,35
28323,23,22,69,6,1,39,2,1,47900,50,50
28328,44,15,32,6,2,44,2,1,47900,55,55
28329,4,19,63,4,1,43,1,2,47900,30,30
28331,49,10,80,1,1,45,1,2,47900,10,10
28332,41,10,43,6,2,39,2,1,47900,40,40
28334,46,16,20,6,2,39,2,2,47900,32,32
28338,36,2,33,1,1,44,1,1,47900,40,40
28341,49,1,44,6,1,44,1,1,47900,45,45
28342,41,10,38,6,2,45,2,1,47900,45,45
28343,51,17,30,6,2,43,1,1,47900,40,40
28344,14,17,21,6,1,39,1,2,47900,20,20
28345,49,2,21,6,1,40,1,1,47900,45,45
28346,21,1,26,6,1,43,1,1,47900,38,38
28350,51,17,25,6,2,40,2,1,47900,40,40
28351,36,2,31,6,2,44,1,1,47900,55,55
28352,49,2,48,4,2,43,2,1,47900,40,40
28358,38,15,21,6,1,40,2,1,47900,36,36
28359,38,15,21,6,1,40,2,1,47900,36,36
28360,22,16,21,6,1,40,2,1,47900,36,36
28367,43,17,57,4,2,43,2,2,47900,30,30
28368,23,22,55,4,1,40,2,1,47900,40,40
28370,36,3,25,6,2,43,6,1,47900,40,40
28375,4,1,27,1,1,44,1,1,47900,40,40
28376,36,9,32,1,2,44,1,1,47900,40,40
28379,36,1,37,1,2,43,1,1,47900,40,40
28380,51,7,37,1,1,45,1,1,47900,40,40
28383,36,2,24,6,1,43,1,1,47900,40,40
28384,36,2,26,6,1,44,1,1,47900,40,40
28385,36,2,27,6,1,44,1,1,47900,40,40
28387,49,6,30,6,1,43,1,1,47900,50,50
28388,51,7,29,6,1,45,1,1,47900,40,40
28392,10,17,46,6,2,40,2,1,47900,-4,-4
28393,51,17,60,4,2,40,2,1,47900,40,40
28394,44,17,37,6,2,43,2,1,47900,40,40
28396,36,5,61,6,1,44,2,1,47900,40,40
28397,41,1,34,1,2,44,4,1,47900,45,45
28398,25,9,40,1,1,44,4,1,47900,45,45
28401,42,10,61,4,1,45,1,1,47900,40,40
28402,51,3,57,6,2,46,1,1,47900,40,40
28403,44,9,44,6,1,43,2,1,47900,60,60
28404,40,10,40,6,2,44,1,1,47900,40,40
28406,43,6,44,1,2,43,1,2,47900,15,15
28408,51,1,55,1,1,44,4,1,47900,50,50
28409,51,1,52,1,2,44,4,1,47900,50,50
28415,51,5,26,6,1,44,1,1,47900,45,45
28416,34,1,28,6,1,43,1,1,47900,40,40
28417,51,1,34,1,2,43,1,1,47900,40,40
28418,34,7,35,1,1,45,1,1,47900,55,55
28426,40,8,26,6,2,43,1,1,47900,40,40
28427,34,1,28,6,1,43,1,1,47900,50,50
28433,36,1,25,6,2,43,1,1,47900,55,55
28434,49,9,40,1,1,44,1,1,47900,55,55
28435,49,2,36,1,2,44,1,1,47900,55,55
28437,36,9,42,6,2,44,2,2,47900,30,30
28438,51,3,41,1,2,44,1,2,47900,32,32
28439,36,2,40,1,1,43,1,1,47900,40,40
28443,46,13,20,6,1,37,1,1,47900,36,36
28449,49,2,32,6,1,44,1,1,47900,43,43
28450,36,9,30,6,2,44,1,1,47900,40,40
28454,22,16,17,6,2,39,2,2,47900,16,16
28457,22,17,20,6,1,35,2,1,47900,40,40
28458,49,1,76,6,1,43,1,1,47900,40,40
28459,49,1,29,6,1,43,1,1,47900,40,40
28460,49,1,29,6,1,43,1,1,47900,40,40
28461,36,7,33,1,2,45,1,1,47900,50,50
28462,36,7,44,1,1,45,1,1,47900,50,50
28465,36,3,28,6,1,43,2,1,47900,40,40
28473,21,16,48,1,1,46,4,2,47900,30,30
28474,36,9,47,1,2,44,4,1,47900,36,36
28477,36,1,34,6,1,43,1,1,47900,50,50
28478,40,8,35,6,2,44,1,1,47900,40,40
28482,36,1,61,1,1,44,1,1,47900,-4,-4
28483,36,1,60,1,2,42,1,1,47900,50,50
28484,36,1,26,6,1,41,1,1,47900,50,50
28486,36,17,36,5,2,40,2,1,47900,-4,-4
28488,51,7,34,1,2,46,1,1,47900,40,40
28489,51,7,33,1,1,46,1,1,47900,40,40
28496,49,9,39,6,2,43,1,1,47900,45,45
28502,51,2,75,6,1,46,1,1,47900,40,40
28505,36,21,40,1,2,44,1,1,47900,40,40
28506,36,8,40,1,1,43,1,1,47900,40,40
28509,41,10,55,4,2,43,2,1,47900,40,40
28510,51,17,30,6,1,40,2,1,47900,40,40
28515,34,16,67,4,2,43,2,2,47900,30,30
28516,40,9,30,1,2,44,1,1,47900,45,45
28517,36,7,30,1,1,45,1,1,47900,40,40
28518,36,2,22,6,2,43,1,1,47900,45,45
28519,36,7,19,6,2,43,1,1,47900,40,40
28520,51,3,35,1,1,44,1,1,47900,40,40
28521,49,2,30,1,2,43,1,1,47900,40,40
28527,51,7,55,6,2,40,2,1,47900,40,40
28528,23,17,34,4,2,41,2,1,47900,44,44
28531,34,1,35,6,1,44,2,1,47900,40,40
28535,23,22,72,3,1,33,2,1,47900,35,35
28536,44,9,41,4,1,43,1,1,47900,40,40
28537,38,9,27,6,2,43,1,1,47900,40,40
28544,40,8,80,1,2,46,1,2,47900,-4,-4
28546,51,17,29,6,2,43,1,1,47900,40,40
28547,40,6,25,6,1,43,1,1,47900,38,38
28548,49,5,25,6,2,43,1,1,47900,40,40
28549,51,17,25,6,2,43,1,1,47900,40,40
28550,40,6,23,6,2,44,1,1,47900,40,40
28551,36,4,24,6,2,43,1,1,47900,40,40
28552,23,15,43,6,2,38,2,1,47900,40,40
28560,22,10,34,1,2,44,1,1,47900,40,40
28561,21,16,39,1,1,44,1,1,47900,40,40
28562,49,1,24,6,2,43,1,1,47900,45,45
28563,49,13,24,6,2,43,1,1,47900,40,40
28564,51,1,42,6,1,43,1,1,47900,50,50
28567,51,17,60,4,2,40,2,1,47900,40,40
28568,41,10,39,6,2,39,2,2,47900,24,24
28571,36,3,42,1,1,44,1,1,47900,40,40
28572,49,7,37,1,2,44,1,1,47900,40,40
28576,51,17,57,6,2,41,2,1,47900,40,40
28577,21,2,29,1,1,43,2,1,47900,45,45
28578,26,2,27,1,2,43,1,1,47900,45,45
28582,36,2,27,6,2,43,4,1,47900,40,40
28585,34,16,34,6,2,43,1,2,47900,-4,-4
28586,51,17,46,6,1,40,2,1,47900,40,40
28587,51,11,24,6,1,37,2,1,47900,-4,-4
28589,42,10,24,6,2,40,2,1,47900,40,40
28592,51,9,24,6,2,43,1,1,47900,45,45
28593,51,17,24,6,2,43,1,1,47900,40,40
28594,36,3,25,6,2,43,1,1,47900,45,45
28595,46,13,39,5,1,39,2,1,47900,56,56
28599,38,14,31,6,1,39,2,1,47900,40,40
28611,51,7,28,6,1,44,1,1,47900,50,50
28614,51,1,37,1,2,43,1,1,47900,40,40
28615,22,16,56,1,1,38,1,1,47900,40,40
28617,40,17,36,6,2,39,2,1,47900,40,40
28618,48,15,70,4,1,39,2,1,47900,40,40
28620,36,7,26,6,1,45,1,1,47900,45,45
28624,42,17,55,6,2,43,4,1,47900,40,40
28625,50,15,77,1,2,43,4,1,47900,40,40
28627,22,17,51,6,1,40,4,2,47900,24,24
28629,41,10,30,6,1,46,4,1,47900,48,48
28630,42,10,27,2,2,44,1,1,47900,40,40
28633,4,19,40,1,1,34,4,1,47900,40,40
28637,40,14,64,6,1,39,4,1,47900,40,40
28638,36,9,34,6,1,44,1,1,47900,-4,-4
28646,43,6,63,1,2,40,1,1,47900,-4,-4
28655,22,16,31,1,2,40,1,1,47900,40,40
28656,51,17,29,1,1,44,1,1,47900,40,40
28658,31,9,45,6,1,43,4,1,47900,37,37
28659,51,7,34,6,2,45,1,1,47900,40,40
28665,49,1,47,1,1,44,1,1,47900,40,40
28671,36,7,36,1,2,45,1,1,47900,50,50
28672,49,2,39,6,2,44,1,1,47900,50,50
28676,34,1,44,1,1,43,1,1,47900,40,40
28677,51,2,32,1,2,44,1,1,47900,40,40
28678,41,11,74,4,2,38,2,2,47900,24,24
28680,51,17,64,6,2,40,2,1,47900,40,40
28681,40,8,33,1,2,46,1,1,47900,50,50
28682,36,2,39,1,1,45,1,1,47900,50,50
28686,36,2,27,1,1,43,1,1,47900,50,50
28687,36,17,27,1,2,43,1,1,47900,40,40
28691,49,1,48,6,1,43,1,1,47900,50,50
28692,49,1,47,2,1,43,1,1,47900,50,50
28693,36,1,61,3,1,43,1,1,47900,60,60
28695,48,15,68,1,2,40,2,1,47900,-4,-4
28699,49,1,38,6,2,43,1,1,47900,40,40
28700,51,1,51,6,1,45,1,1,47900,50,50
28702,51,3,63,1,1,43,2,1,47900,40,40
28703,38,2,55,1,2,43,2,1,47900,40,40
28705,36,3,35,6,2,43,10,1,47900,40,40
28706,49,4,62,1,1,43,1,1,47900,40,40
28707,36,7,59,1,2,43,1,1,47900,40,40
28712,36,1,54,6,2,44,1,1,47900,40,40
28713,38,9,31,6,2,43,1,1,47900,45,45
28718,43,20,53,1,1,39,2,1,47900,40,40
28719,38,17,49,1,2,39,2,2,47900,24,24
28720,36,3,31,6,1,44,2,1,47900,40,40
28721,40,8,27,6,2,43,2,1,47900,35,35
28722,46,13,16,6,2,36,1,2,47900,20,20
28723,21,1,53,4,1,43,1,1,47900,45,45
28725,51,17,34,1,1,40,1,1,47900,40,40
28726,48,17,31,1,2,43,1,1,47900,40,40
28732,51,8,38,6,1,44,1,1,47900,40,40
28734,4,17,39,6,1,43,1,1,47900,40,40
28739,51,5,30,6,1,43,1,1,47900,40,40
28740,51,5,27,6,2,44,1,1,47900,40,40
28741,40,8,38,1,1,44,1,1,47900,40,40
28742,36,1,35,1,2,44,1,1,47900,40,40
28745,40,1,33,6,2,44,1,1,47900,80,80
28746,23,17,48,4,1,39,2,1,47900,45,45
28747,32,7,46,4,2,43,1,1,47900,40,40
28752,22,13,23,4,2,40,2,2,47900,18,18
28754,44,15,64,1,1,44,1,1,47900,40,40
28755,41,1,61,1,2,44,1,1,47900,40,40
28756,42,3,29,6,2,43,1,1,47900,40,40
28757,36,9,64,4,2,46,1,2,47900,-4,-4
28758,36,4,30,6,1,46,1,1,47900,40,40
28762,4,19,30,6,1,39,2,1,47900,40,40
28768,42,1,80,1,1,44,1,1,47900,50,50
28784,51,1,36,6,2,44,1,1,47900,-4,-4
28786,36,7,46,1,2,45,1,1,47900,-4,-4
28788,46,13,46,6,2,39,2,2,47900,21,21
28792,34,20,56,6,1,39,2,1,47900,40,40
28795,51,3,32,1,1,43,1,1,47900,40,40
28797,36,2,31,6,1,43,1,1,47900,40,40
28800,51,17,29,6,1,42,2,1,47900,40,40
28801,49,6,61,2,2,44,1,1,47900,40,40
28807,49,1,48,4,2,44,2,1,47900,47,47
28810,36,12,25,6,2,43,1,1,47900,40,40
28811,49,1,27,6,2,40,1,1,47900,40,40
28813,49,1,59,6,2,43,1,1,47900,40,40
28815,51,17,49,6,2,40,2,1,47900,40,40
28817,51,2,29,6,1,43,1,1,47900,40,40
28820,43,6,76,6,1,44,2,2,47900,-4,-4
28826,4,19,44,1,1,39,2,1,47900,35,35
28829,40,8,27,6,2,45,2,1,47900,40,40
28830,22,16,24,6,2,45,2,1,47900,40,40
28831,33,2,29,6,1,45,2,1,47900,40,40
28833,51,3,35,1,2,44,1,1,47900,40,40
28834,40,8,34,1,1,44,1,1,47900,50,50
28837,51,5,30,6,1,43,1,1,47900,50,50
28838,36,4,33,6,1,43,1,1,47900,50,50
28840,36,9,25,6,2,44,1,1,47900,40,40
28841,36,2,30,6,1,43,1,1,47900,55,55
28842,51,2,27,6,1,44,1,1,47900,50,50
28843,36,7,45,1,1,45,1,1,47900,50,50
28844,49,7,45,1,2,45,4,1,47900,50,50
28846,22,15,22,6,1,39,2,1,47900,40,40
28847,51,1,44,1,2,44,1,1,47900,40,40
28848,51,5,45,1,1,44,1,1,47900,40,40
28851,36,2,33,6,2,43,4,1,47900,40,40
28854,46,1,36,1,1,42,1,1,47900,55,55
28855,46,2,28,1,2,42,1,1,47900,50,50
28859,36,7,59,4,1,46,1,1,47900,65,65
28862,34,16,52,1,1,44,2,2,47900,20,20
28863,51,12,44,1,2,40,2,1,47900,48,48
28866,22,16,18,6,2,39,2,2,47900,20,20
28867,40,10,25,6,2,44,1,1,47900,40,40
28868,51,1,26,6,1,43,1,1,47900,40,40
28869,41,10,33,1,1,46,1,1,47900,60,60
28872,34,1,71,4,1,35,2,1,47900,40,40
28875,40,8,47,6,1,43,2,1,47900,40,40
28882,51,1,35,1,1,44,4,1,47900,40,40
28883,42,10,35,1,2,46,4,1,47900,40,40
28891,51,3,29,6,1,43,2,1,47900,40,40
28894,22,16,32,4,2,42,2,1,47900,40,40
28895,49,10,79,1,1,45,1,1,47900,45,45
28896,42,5,77,1,2,46,1,2,47900,30,30
28901,36,4,28,1,1,44,1,1,47900,50,50
28902,50,15,27,1,2,42,1,1,47900,45,45
28905,42,1,57,6,1,39,2,1,47900,40,40
28909,36,17,19,6,1,39,2,2,47900,5,5
28912,36,3,43,6,1,40,1,1,47900,50,50
28913,43,1,41,6,2,43,4,1,47900,-4,-4
28918,31,1,60,1,2,44,1,1,47900,40,40
28920,40,10,72,1,1,45,1,1,47900,40,40
28925,51,17,25,6,1,43,1,1,47900,40,40
28926,36,1,22,6,1,43,1,1,47900,40,40
28927,49,1,24,6,2,43,1,1,47900,40,40
28928,51,2,47,6,2,44,2,1,47900,40,40
28931,50,15,22,6,2,43,1,1,47900,40,40
28933,51,1,36,1,1,44,1,1,47900,40,40
28939,32,2,51,1,2,44,1,1,47900,60,60
28940,48,15,35,6,2,43,1,2,47900,15,15
28941,48,15,38,6,1,40,1,2,47900,12,12
28942,25,9,27,6,1,43,1,1,47900,40,40
28943,25,17,22,6,1,43,1,1,47900,40,40
28944,32,9,27,6,1,43,1,1,47900,40,40
28947,46,13,39,1,1,39,1,1,47900,40,40
28948,38,14,36,1,2,32,1,1,47900,40,40
28959,40,2,60,6,1,44,2,1,47900,40,40
28960,51,1,35,1,2,45,4,1,47900,50,50
28961,32,2,36,1,1,45,12,1,47900,40,40
28964,51,17,77,3,2,39,2,1,47900,40,40
28973,36,1,37,6,2,44,1,1,47900,40,40
28974,23,1,40,4,1,43,1,1,47900,40,40
28975,22,10,35,1,2,45,5,1,47900,40,40
28976,42,10,34,1,1,45,2,1,47900,40,40
28980,4,19,54,5,1,33,1,1,47900,40,40
28981,50,14,67,1,2,37,4,2,47900,15,15
28982,45,21,64,1,1,36,4,1,47900,40,40
28983,50,14,69,3,2,36,4,2,47900,20,20
28992,36,7,34,1,2,45,1,1,47900,40,40
28993,36,2,31,1,1,44,1,1,47900,40,40
28996,38,22,25,6,2,43,2,2,47900,-4,-4
28997,34,20,21,6,1,39,2,1,47900,40,40
28998,36,2,64,6,2,44,1,1,47900,40,40
28999,36,2,63,6,2,44,1,1,47900,40,40
29001,36,7,26,6,2,43,1,2,47900,28,28
29009,26,1,63,6,2,44,1,1,47900,60,60
29012,40,14,40,1,1,39,2,1,47900,40,40
29014,22,16,27,6,2,40,2,1,47900,40,40
29018,43,8,34,6,2,39,2,1,47900,40,40
29019,44,2,41,6,2,44,1,1,47900,50,50
29021,36,2,30,2,1,44,1,1,47900,60,60
29022,36,2,26,6,2,44,1,1,47900,40,40
29025,38,19,59,6,1,39,2,1,47900,40,40
29026,46,13,33,6,2,39,2,1,47900,40,40
29033,49,3,64,6,2,44,1,1,47900,40,40
29034,49,1,25,6,1,44,5,1,47900,40,40
29036,36,9,22,6,2,43,1,1,47900,40,40
29038,36,3,34,6,1,43,1,1,47900,40,40
29039,40,8,57,3,2,44,1,1,47900,40,40
29041,23,17,64,1,1,41,2,1,47900,40,40
29043,51,5,38,6,2,46,1,1,47900,40,40
29045,51,1,45,6,2,44,1,1,47900,40,40
29046,36,2,71,1,1,44,1,1,47900,40,40
29048,38,14,44,1,1,33,1,1,47900,40,40
29049,38,14,41,1,2,33,1,1,47900,40,40
29051,36,1,42,1,2,43,1,1,47900,40,40
29052,51,1,50,1,1,43,1,1,47900,40,40
29061,45,15,61,1,1,43,2,1,47900,40,40
29065,36,7,33,6,1,45,6,1,47900,50,50
29066,32,1,45,1,1,44,1,1,47900,60,60
29067,32,1,34,1,2,44,1,1,47900,40,40
29070,42,11,41,5,2,41,2,1,47900,70,70
29071,46,13,36,1,2,43,1,1,47900,35,35
29072,46,13,40,1,1,40,1,1,47900,37,37
29075,51,5,40,1,2,44,1,1,47900,40,40
29076,29,9,41,1,1,43,1,1,47900,40,40
29080,36,7,57,1,2,45,1,1,47900,70,70
29081,36,1,71,1,1,45,1,1,47900,40,40
29085,23,20,45,1,1,41,2,1,47900,40,40
29090,22,16,22,6,1,40,2,2,47900,30,30
29092,36,3,34,1,1,46,1,1,47900,45,45
29093,51,7,33,1,2,45,1,1,47900,45,45
29095,44,9,30,1,1,44,1,1,47900,40,40
29096,51,5,30,1,2,44,1,1,47900,60,60
29100,51,20,52,4,1,39,2,1,47900,40,40
29101,51,9,29,6,1,43,1,1,47900,40,40
29105,42,15,51,5,2,40,2,1,47900,40,40
29106,36,1,48,1,1,44,1,1,47900,60,60
29107,36,1,45,1,2,43,1,2,47900,30,30
29123,49,14,52,4,1,39,2,1,47900,40,40
29126,38,3,21,6,1,40,2,2,47900,30,30
29129,49,1,29,1,2,43,1,1,47900,50,50
29130,32,16,36,1,1,43,1,1,47900,50,50
29132,40,1,46,1,2,46,1,1,47900,40,40
29134,51,17,68,6,1,41,2,1,47900,40,40
29136,36,3,38,6,2,44,4,1,47900,40,40
29138,44,15,58,6,1,39,2,2,47900,20,20
29139,36,9,57,2,1,44,1,1,47900,50,50
29141,49,9,51,4,2,40,1,1,47900,40,40
29150,41,1,62,4,2,44,2,1,47900,50,50
29151,36,2,25,6,1,43,1,1,47900,40,40
29152,49,5,26,6,2,43,1,1,47900,40,40
29155,33,3,40,6,1,45,1,1,47900,40,40
29156,36,7,38,1,1,45,1,1,47900,50,50
29167,36,2,73,5,1,44,1,1,47900,40,40
29172,4,7,42,1,2,46,2,1,47900,40,40
29173,51,1,39,1,1,46,2,1,47900,40,40
29177,34,3,26,1,1,43,1,1,47900,40,40
29178,48,1,42,1,2,44,1,1,47900,40,40
29179,38,1,46,1,1,44,1,1,47900,40,40
29182,45,15,16,6,1,36,1,2,47900,30,30
29190,38,2,52,6,1,43,2,1,47900,40,40
29191,36,7,62,3,1,45,1,1,47900,-4,-4
29192,51,3,35,2,1,43,2,1,47900,40,40
29194,51,17,25,6,2,40,2,1,47900,40,40
29201,36,7,22,6,2,43,1,1,47900,40,40
29202,40,7,29,6,1,45,1,1,47900,40,40
29203,40,7,29,6,1,45,1,1,47900,40,40
29204,40,7,29,6,1,45,1,1,47900,40,40
29208,41,10,56,1,2,40,2,1,47900,40,40
29209,34,17,34,6,2,44,2,1,47900,40,40
29212,32,1,42,6,1,43,1,1,47900,50,50
29213,49,9,28,6,2,43,1,1,47900,40,40
29214,44,15,26,6,1,43,4,2,47900,15,15
29215,48,1,48,4,1,43,1,1,47900,40,40
29220,51,5,24,6,2,43,1,1,47900,50,50
29222,36,3,44,1,2,44,1,1,47900,40,40
29223,36,3,46,1,1,44,1,1,47900,40,40
29226,51,7,33,1,2,45,1,1,47900,40,40
29227,36,7,33,1,1,45,1,1,47900,55,55
29232,40,5,27,6,2,40,2,1,47900,40,40
29233,44,8,69,4,1,43,2,2,47900,20,20
29234,38,17,26,6,2,44,2,1,47900,40,40
29238,46,1,25,6,2,39,2,2,47900,21,21
29244,34,1,52,6,2,39,2,1,47900,40,40
29245,45,17,27,6,2,42,2,1,47900,40,40
29246,38,12,59,1,1,39,2,1,47900,40,40
29247,51,17,66,1,2,39,2,1,47900,40,40
29248,22,20,57,1,1,39,2,1,47900,40,40
29249,42,11,44,1,2,39,2,1,47900,40,40
29250,36,7,32,4,1,45,1,1,47900,50,50
29251,34,1,38,1,1,44,1,1,47900,50,50
29252,21,16,36,1,2,44,1,2,47900,0,0
29260,36,1,42,6,2,43,1,1,47900,40,40
29266,38,7,24,6,2,43,2,1,47900,40,40
29268,40,8,42,6,2,44,1,1,47900,40,40
29269,36,7,51,1,1,45,1,1,47900,60,60
29270,51,7,53,1,2,45,1,1,47900,50,50
29274,44,17,41,6,2,45,1,1,47900,40,40
29276,36,7,33,1,1,45,1,1,47900,50,50
29279,51,9,43,6,2,45,2,1,47900,40,40
29281,49,1,67,1,1,44,1,1,47900,40,40
29283,51,1,37,1,1,46,1,1,47900,60,60
29286,51,17,35,1,2,44,1,1,47900,40,40
29288,21,2,63,6,2,44,2,1,47900,50,50
29292,36,3,34,1,1,43,1,1,47900,45,45
29293,51,10,34,1,2,44,1,2,47900,30,30
29295,51,7,42,1,1,45,2,1,47900,43,43
29296,40,2,40,1,2,44,2,1,47900,35,35
29299,51,10,36,6,2,45,1,1,47900,40,40
29300,25,9,35,6,2,44,1,1,47900,40,40
29308,36,2,22,6,2,43,1,1,47900,40,40
29310,36,7,23,6,2,43,1,1,47900,40,40
29311,51,7,32,3,2,45,8,1,47900,40,40
29312,36,7,32,5,2,45,1,1,47900,50,50
29313,49,7,32,6,2,45,1,1,47900,35,35
29314,33,17,57,6,2,43,2,1,47900,40,40
29318,49,9,29,6,2,45,4,1,47900,56,56
29319,36,9,29,6,1,43,1,1,47900,35,35
29320,49,9,33,6,1,43,8,1,47900,40,40
29321,48,15,26,6,2,43,1,1,47900,40,40
29322,51,12,35,6,1,46,1,1,47900,40,40
29325,36,1,36,1,1,43,1,1,47900,50,50
29326,38,7,33,1,2,45,1,1,47900,40,40
29336,23,17,30,6,2,43,2,1,47900,50,50
29344,51,2,54,1,2,39,2,1,47900,40,40
29346,36,10,35,1,1,46,1,1,47900,40,40
29347,36,1,37,1,2,45,1,1,47900,40,40
29350,51,17,54,4,2,42,2,1,47900,40,40
29351,25,3,26,6,1,43,1,1,47900,40,40
29352,36,1,44,6,1,44,1,1,47900,50,50
29354,36,1,37,6,2,46,4,1,47900,70,70
29356,51,7,31,6,2,45,4,1,47900,40,40
29357,46,13,27,6,2,40,2,1,47900,37,37
29358,36,2,34,6,1,44,1,1,47900,60,60
29361,42,3,25,6,2,43,1,1,47900,40,40
29362,36,2,26,6,1,43,1,1,47900,40,40
29363,43,6,29,6,2,44,1,1,47900,45,45
29366,44,8,28,6,2,44,1,1,47900,40,40
29369,36,7,26,6,2,45,1,1,47900,65,65
29377,38,12,55,1,1,39,2,1,47900,40,40
29383,49,9,25,6,1,44,2,1,47900,40,40
29384,44,8,32,6,2,44,1,1,47900,40,40
29386,36,3,31,5,2,46,1,1,47900,40,40
29387,51,3,30,1,2,44,1,1,47900,40,40
29388,36,3,30,1,1,44,1,1,47900,40,40
29389,36,5,24,6,2,44,1,1,47900,45,45
29390,34,2,26,6,1,44,1,1,47900,40,40
29391,40,8,39,6,1,46,1,1,47900,40,40
29396,51,12,34,1,1,43,1,1,47900,40,40
29399,44,1,61,1,1,44,1,1,47900,35,35
29400,36,7,58,1,2,45,1,1,47900,35,35
29403,32,2,26,1,2,44,1,1,47900,40,40
29404,51,5,47,4,1,46,1,1,47900,40,40
29405,4,1,64,4,2,43,11,1,47900,40,40
29407,27,9,31,1,1,43,1,1,47900,60,60
29408,27,9,36,1,2,43,1,1,47900,45,45
29409,40,8,26,6,1,43,1,1,47900,40,40
29414,8,5,53,4,2,44,4,1,47900,45,45
29421,46,13,24,6,2,43,1,1,47900,40,40
29430,23,17,59,6,2,40,2,1,47900,40,40
29433,32,5,63,1,1,46,1,1,47900,40,40
29434,51,8,62,1,2,46,1,2,47900,16,16
29435,42,15,47,1,2,39,3,1,47900,40,40
29436,46,13,28,1,1,39,3,1,47900,40,40
29437,38,14,52,6,2,39,3,1,47900,40,40
29438,51,5,30,6,1,46,4,1,47900,40,40
29439,51,7,31,6,2,45,1,1,47900,50,50
29440,36,7,32,6,1,45,6,1,47900,80,80
29441,36,7,58,1,1,45,1,1,47900,60,60
29442,36,7,58,1,2,45,1,2,47900,30,30
29445,38,2,30,6,2,44,1,1,47900,40,40
29446,51,1,29,6,2,44,1,1,47900,40,40
29447,34,2,57,3,1,46,1,1,47900,-4,-4
29448,36,9,57,2,1,46,1,1,47900,-4,-4
29450,22,16,31,6,1,42,2,1,47900,46,46
